segment_id,category,n_poi,mean_shap_Safety,mean_shap_Aesthetics,mean_shap_Vibrancy,mean_shap_Wealth,mean_shap_Depression,mean_shap_Boring,mean_abs_shap_Safety,mean_abs_shap_Aesthetics,mean_abs_shap_Vibrancy,mean_abs_shap_Wealth,mean_abs_shap_Depression,mean_abs_shap_Boring,dominant_driver,negative_driver,negative_shap_value
S000876,ISS,2,-0.18226082736205104,-0.1262085805765514,-0.050789981103472374,-0.11246672032999748,-0.08934754892975823,-0.07862642503150304,0.18226082736205104,0.1262085805765514,0.050789981103472374,0.11246672032999748,0.08934754892975823,0.07862642503150304,Safety,Safety,-0.18226082736205104
S002015,ISS,10,0.051770129830992086,0.030385686577261827,0.07757210131570005,0.020855365243489556,0.027432808785161605,0.0355675055033257,0.051770129830992086,0.030385686577261827,0.07757210131570005,0.029715240182992163,0.027432808785161605,0.0355675055033257,Vibrancy,,0.020855365243489556
S000372,ISS,2,0.12858447233171436,0.034147199398177765,0.060582260327712883,0.041076343629823035,0.0646812211074443,0.07591968971306463,0.12858447233171436,0.034147199398177765,0.060582260327712883,0.041076343629823035,0.0646812211074443,0.07591968971306463,Safety,,0.034147199398177765
S000252,ISS,12,-0.016703751866884064,-0.02555806337431593,-0.03533099734707582,-0.021993174299830883,-0.025021049124485596,-0.021892685597769166,0.028122634906781435,0.04146963916495259,0.04158777185485583,0.044189164192459766,0.03388441092673888,0.03833793770531722,Wealth,Vibrancy,-0.03533099734707582
S000976,ISS,4,0.008700697129581023,-0.01762647035123267,0.005972795710858802,0.06336384568080058,-0.014569829372455007,-0.05905973607369306,0.008700697129581023,0.02110820270653802,0.010900885893543984,0.06336384568080058,0.020827021119664852,0.05905973607369306,Wealth,Boring,-0.05905973607369306
S000250,ISS,2,0.02935210546683513,-0.015294755206927212,-0.026895343673013557,0.029216155365967226,0.07318435959284111,0.07294086734318622,0.02935210546683513,0.015294755206927212,0.026895343673013557,0.029216155365967226,0.07318435959284111,0.07294086734318622,Depression,Vibrancy,-0.026895343673013557
S002072,ISS,4,-0.006782620023469731,0.12488989039530755,0.030119497710434977,0.026159834790868346,0.012288139798890955,-0.02965101648155596,0.03438592952417676,0.17354999573581745,0.030119497710434977,0.06128443402662953,0.06710910577435392,0.02965101648155596,Aesthetics,Boring,-0.02965101648155596
S000455,ISS,4,-0.04191525727338417,0.005389320317387748,-0.017454013722027588,-0.07765915743931102,-0.010904395072444421,-0.07440102458799852,0.04191525727338417,0.005389320317387748,0.017454013722027588,0.07765915743931102,0.010904395072444421,0.07440102458799852,Wealth,Wealth,-0.07765915743931102
S000662,ISS,2,-0.1243152116480186,-0.1914793117739152,-0.07335026623802082,-0.09173339170844708,-0.06747848583130497,-0.09468389232410257,0.1243152116480186,0.1914793117739152,0.07335026623802082,0.09173339170844708,0.06747848583130497,0.09468389232410257,Aesthetics,Aesthetics,-0.1914793117739152
S000818,ISS,2,-0.08306861231274613,-0.049001390279259156,-0.05838185050996859,-0.04431290905179832,-0.16014059166596728,-0.25700266602153055,0.08306861231274613,0.049001390279259156,0.05838185050996859,0.04431290905179832,0.16014059166596728,0.25700266602153055,Boring,Boring,-0.25700266602153055
S000210,ISS,4,-0.10559357987772176,-0.14493572140008784,-0.06714716441061583,-0.10661024008964493,-0.12350946826371663,-0.10056477238678431,0.10559357987772176,0.14493572140008784,0.06714716441061583,0.10661024008964493,0.12350946826371663,0.10056477238678431,Aesthetics,Aesthetics,-0.14493572140008784
S000869,ISS,12,-0.03413066237806935,-0.05609947846376306,-0.025173410875053415,-0.04939894496909026,-0.06209545822638865,-0.05429255890098227,0.04123428931218095,0.05609947846376306,0.025173410875053415,0.04939894496909026,0.07232415992554878,0.05429255890098227,Depression,Depression,-0.06209545822638865
S000725,ISS,8,-0.04283181381846883,-0.07467236757300647,-0.041478191699057546,-0.0451298089599341,-0.01932606721275123,-0.047959391489547476,0.04313598199547082,0.07467236757300647,0.046759884570409874,0.0451298089599341,0.020646538317179323,0.047959391489547476,Aesthetics,Aesthetics,-0.07467236757300647
S000479,ISS,12,0.0888399282978113,0.1306366236722182,0.06470356449249239,0.14122360772150036,0.08168494029122696,0.08749123447432461,0.0888399282978113,0.1306366236722182,0.06470356449249239,0.14122360772150036,0.08168494029122696,0.08749123447432461,Wealth,,0.06470356449249239
S001936,ISS,2,-0.04125041401735055,-0.055546969178392316,-0.017750158011491015,-0.08283139731786389,-0.02027629559170398,-0.06053801160969385,0.04125041401735055,0.055546969178392316,0.017750158011491015,0.08283139731786389,0.02027629559170398,0.06053801160969385,Wealth,Wealth,-0.08283139731786389
S002065,ISS,4,-0.09115975824483764,-0.05291307716670616,-0.02558377037895724,-0.02400851570749117,-0.02634481805581524,-0.013663754890637009,0.09115975824483764,0.05291307716670616,0.02558377037895724,0.031982359858537944,0.02634481805581524,0.018942868309062173,Safety,Safety,-0.09115975824483764
S000317,ISS,8,0.04014853536285895,0.06470606397782025,0.052965236705351866,0.06483200480074226,0.031326586948964535,0.029095507329322475,0.05391119794469244,0.07768877926341253,0.07540820489201591,0.06483200480074226,0.0512918910730689,0.05651469365369394,Aesthetics,,0.029095507329322475
S001996,ISS,4,0.12141578984952187,0.19886966796148187,0.1451130339642298,0.13109040183990853,0.12060854606776861,0.16137356492359448,0.12141578984952187,0.19886966796148187,0.1451130339642298,0.13109040183990853,0.12060854606776861,0.16137356492359448,Aesthetics,,0.12060854606776861
S001148,ISS,8,-0.04758252603478284,-0.03942222395300566,-0.05570811691669332,0.006137027979777974,-0.061558480528009336,-0.025781387362530602,0.055777757114973806,0.06015534986938368,0.05570811691669332,0.03593052204973535,0.061558480528009336,0.10039115858224922,Boring,Depression,-0.061558480528009336
S002115,ISS,2,-0.11205481494442007,-0.05827213632531139,-0.09688211970130961,-0.09440671366751563,-0.08894831553407687,-0.12820542760514417,0.11205481494442007,0.05827213632531139,0.09688211970130961,0.09440671366751563,0.08894831553407687,0.12820542760514417,Boring,Boring,-0.12820542760514417
S000583,ISS,4,-0.03581152741495262,0.03000973444683871,-0.01674041587030725,-0.05201266294009504,-0.07588176094375733,0.08457099202963259,0.03581152741495262,0.03000973444683871,0.01674041587030725,0.05201266294009504,0.07588176094375733,0.09453732494336972,Boring,Depression,-0.07588176094375733
S000666,ISS,2,-0.0068957319122849095,-0.07191271015656109,-0.019271964144436257,-0.048670544769392976,-0.01978350418537978,-0.005478238555450292,0.0068957319122849095,0.07191271015656109,0.019271964144436257,0.048670544769392976,0.01978350418537978,0.005478238555450292,Aesthetics,Aesthetics,-0.07191271015656109
S000659,ISS,6,-0.03043832089547448,-0.006615204596332616,-0.0018527591257065865,-0.03623274751152016,0.010388463451516285,0.010124841081040024,0.03043832089547448,0.006615204596332616,0.0018527591257065865,0.03623274751152016,0.010388463451516285,0.010124841081040024,Wealth,Wealth,-0.03623274751152016
S000089,ISS,2,-0.10099123899690494,-0.09415933932691894,-0.06116561035990542,-0.09825316559536923,-0.18176022808488354,-0.07687698245083241,0.10099123899690494,0.09415933932691894,0.06116561035990542,0.09825316559536923,0.18176022808488354,0.07687698245083241,Depression,Depression,-0.18176022808488354
S001909,ISS,6,0.03248293582251153,0.0551883618975803,0.028460740338531437,-0.0338966897723157,0.013212007693836897,0.0016759470233632529,0.05291089067450827,0.0587621701110495,0.028460740338531437,0.0338966897723157,0.024462123843193347,0.043688956556654966,Aesthetics,Wealth,-0.0338966897723157
S000913,ISS,6,0.08433519780164818,0.0870499481475583,0.06997407833231245,0.09269024986948467,0.08466603394882534,0.04618489357565636,0.08433519780164818,0.08829568063733946,0.06997407833231245,0.09269024986948467,0.08466603394882534,0.04618489357565636,Wealth,,0.04618489357565636
S000044,ISS,4,-0.11910365967750544,-0.12874351014544466,-0.07746005637990122,-0.0842762468204991,-0.08330465358976447,-0.09105269144845327,0.11910365967750544,0.12874351014544466,0.07746005637990122,0.0842762468204991,0.08330465358976447,0.09105269144845327,Aesthetics,Aesthetics,-0.12874351014544466
S000675,ISS,2,-0.018128521035522246,0.0672833000658889,0.009660435910272689,0.09446103256301003,-0.006504061526128753,0.016292016403431756,0.018128521035522246,0.0672833000658889,0.009660435910272689,0.09446103256301003,0.006504061526128753,0.016292016403431756,Wealth,Safety,-0.018128521035522246
S001935,ISS,4,-0.009623416197776636,0.016614082877342902,-0.024875773340183496,-0.020346464721777247,-0.010738698965111112,-0.01793242736491297,0.009623416197776636,0.05765297178037219,0.03288146627616241,0.020346464721777247,0.03311306179941747,0.01793242736491297,Aesthetics,Vibrancy,-0.024875773340183496
S002050,ISS,4,-0.06815199360679591,0.006509870996765183,-0.012845369276382579,-0.10002092446382041,-0.022903305939631552,-0.03518655729166433,0.06815199360679591,0.011734239882741394,0.012845369276382579,0.10002092446382041,0.022903305939631552,0.03518655729166433,Wealth,Wealth,-0.10002092446382041
S001759,ISS,4,-0.024146847048582727,-0.05836942788680108,-0.06032238472220877,-0.039897078149704945,-0.008679008618536588,-0.04662693743659965,0.024146847048582727,0.05836942788680108,0.06032238472220877,0.039897078149704945,0.00890979493612942,0.04662693743659965,Vibrancy,Vibrancy,-0.06032238472220877
S001314,ISS,2,-0.020404198425252706,-0.10477498888627046,0.029832507538499652,-0.03370516548488293,-0.008653584074592446,-0.05097659844527899,0.020404198425252706,0.10477498888627046,0.029832507538499652,0.03370516548488293,0.008653584074592446,0.05097659844527899,Aesthetics,Aesthetics,-0.10477498888627046
S001793,ISS,2,-0.104117606938487,-0.07821411979382083,-0.051226884066730274,0.0007373928781214331,-0.03645067156416635,0.11962301776664555,0.104117606938487,0.07821411979382083,0.051226884066730274,0.0007373928781214331,0.03645067156416635,0.11962301776664555,Boring,Safety,-0.104117606938487
S001483,ISS,6,0.05953721237184107,0.41595744113818367,0.03684573352944947,0.009670987749496202,0.09534951554554398,0.049643920512045546,0.05953721237184107,0.41595744113818367,0.03684573352944947,0.03449625267576781,0.09534951554554398,0.049643920512045546,Aesthetics,,0.009670987749496202
S000562,ISS,6,0.007038217335286888,0.051634896876133846,0.02482118460420719,0.10055840853957788,0.04090772710907161,0.0943992972844268,0.05127621593557428,0.051634896876133846,0.04669656913035722,0.10055840853957788,0.04090772710907161,0.11773158281498182,Boring,,0.007038217335286888
S001135,ISS,8,0.0004146046744234284,0.008191736801191927,0.029138462042193166,0.09537164381426277,0.04824070460766394,0.013444762537549743,0.027945057290029558,0.054953328739995255,0.029138462042193166,0.12404742272593852,0.07619900973176583,0.03944877345994855,Wealth,,0.0004146046744234284
S000299,ISS,2,0.018240571621618185,0.03291216946439805,-0.05007313649644221,-0.09103589715823775,-0.04207832852139654,-0.030148795576606213,0.018240571621618185,0.03291216946439805,0.05007313649644221,0.09103589715823775,0.04207832852139654,0.030148795576606213,Wealth,Wealth,-0.09103589715823775
S000722,ISS,2,-0.017979838726937328,-0.032843374183011864,0.011755121396252833,-0.060678737500395805,-0.059001511688094366,-0.045919401361305644,0.017979838726937328,0.032843374183011864,0.011755121396252833,0.060678737500395805,0.059001511688094366,0.045919401361305644,Wealth,Wealth,-0.060678737500395805
S000769,ISS,8,0.006469069190858552,-0.06826222074811045,-0.013372429183472652,-0.032656077071528455,0.013254990638745232,-0.04484223968923736,0.06408279737313012,0.06826222074811045,0.049132593465368746,0.038438569768617106,0.05204720442952234,0.050416158752032515,Aesthetics,Aesthetics,-0.06826222074811045
S001574,ISS,4,0.07839463757696093,0.010221154244904067,0.08839043992018741,0.08042775024530795,0.08024872326473867,0.06342911617647286,0.07839463757696093,0.05747629137067485,0.08839043992018741,0.08042775024530795,0.08024872326473867,0.06342911617647286,Vibrancy,,0.010221154244904067
S000762,ISS,2,0.09050431276673303,0.14042857894777094,0.15573454863136804,0.08280607654753513,0.22121559143007635,0.07560247500985025,0.09050431276673303,0.14042857894777094,0.15573454863136804,0.08280607654753513,0.22121559143007635,0.07560247500985025,Depression,,0.07560247500985025
S000082,ISS,2,-0.06210462636737828,-0.04736153488639312,0.002921830710962926,-0.04241564012392201,-0.01794364896008792,-0.03312424148429272,0.06210462636737828,0.04736153488639312,0.002921830710962926,0.04241564012392201,0.01794364896008792,0.03312424148429272,Safety,Safety,-0.06210462636737828
S001369,ISS,8,0.017892805609245322,0.00891415877749248,-0.008034338114911084,-0.02015068432652995,0.0037939552954335616,0.007643400622082337,0.029692606768251396,0.04009766767315218,0.012050007562848674,0.02015068432652995,0.02568548069361824,0.018944577378958775,Aesthetics,Wealth,-0.02015068432652995
S000385,ISS,6,-0.07337279254586707,-0.0417017817649947,-0.056699843362164846,-0.04301684926736754,-0.02831497723101714,-0.06389605079860783,0.07337279254586707,0.04495711565451665,0.056699843362164846,0.04373827077593064,0.02831497723101714,0.06389605079860783,Safety,Safety,-0.07337279254586707
S000283,ISS,10,-0.018135784717193102,-0.039283989200063776,-0.04025562622858521,-0.03676020008585527,-0.027568891805570084,-0.04932590875638341,0.018135784717193102,0.039283989200063776,0.04025562622858521,0.03676020008585527,0.027568891805570084,0.04932590875638341,Boring,Boring,-0.04932590875638341
S001789,ISS,4,-0.04428717518482174,0.04040881165483373,-0.041164774013448105,-0.041288330494964026,-0.010696094805168057,-0.0301124750754094,0.04428717518482174,0.07124537744610178,0.041164774013448105,0.041288330494964026,0.010696094805168057,0.0301124750754094,Aesthetics,Safety,-0.04428717518482174
S001500,ISS,2,-0.04945490767099092,-0.0630812099444062,-0.04719698464343548,-0.13189195346052052,-0.07227964946646614,-0.08485483327571877,0.04945490767099092,0.0630812099444062,0.04719698464343548,0.13189195346052052,0.07227964946646614,0.08485483327571877,Wealth,Wealth,-0.13189195346052052
S000943,ISS,10,-0.003600483058286878,-0.017689911076314842,-0.022713491909553386,0.005715408869017344,0.004276124203907136,0.004677832408460131,0.03668970405510062,0.020577166969739005,0.02786277019199368,0.026046559070410473,0.018639169816878166,0.02683689318891639,Safety,Vibrancy,-0.022713491909553386
S000590,ISS,14,-0.0213446256581268,-0.06566427000490163,-0.035044332589520034,-0.009248610818132452,-0.03413042322002107,0.006047227249412824,0.060488511090623684,0.09234169653499417,0.07322361522969943,0.07645935017603207,0.06245702337252824,0.06967343694902518,Aesthetics,Aesthetics,-0.06566427000490163
S001817,ISS,8,0.034181420066232225,-0.01381772343184881,0.03438577934253991,0.03491896038923244,0.05165970333357887,0.048398493537398654,0.04409263790621021,0.044338723137119083,0.04652291023190495,0.03491896038923244,0.06405292073912114,0.07696147717147199,Boring,Aesthetics,-0.01381772343184881
S000541,ISS,10,0.026600091479176986,0.023864444880783164,0.043519628061364134,0.03153815307304565,0.05104113789241692,0.028037682281100883,0.03974337614632984,0.07767543730144726,0.05191684092357842,0.04093869311422417,0.06428835533120125,0.05090497612094811,Aesthetics,,0.023864444880783164
S000715,ISS,2,-0.032729680126163126,-0.06847498422570555,-0.003845131675102001,-0.018135797011265744,-0.03083771292884134,-0.05521884085831914,0.032729680126163126,0.06847498422570555,0.003845131675102001,0.018135797011265744,0.03083771292884134,0.05521884085831914,Aesthetics,Aesthetics,-0.06847498422570555
S001297,ISS,10,-0.0025072058557706464,-0.026579617586880683,-0.02499246503257107,-0.021455456398374116,-0.00862459049196584,-0.025556058213081174,0.04488744365204899,0.035870298552863854,0.03543702776216349,0.0438581554955355,0.02741154607615882,0.035660090545333326,Safety,Aesthetics,-0.026579617586880683
S000198,ISS,4,-0.07247976484432424,-0.10708967633142111,-0.0559169411410253,-0.08481859751500927,-0.07578439500843942,0.04929041584551058,0.07247976484432424,0.10708967633142111,0.0559169411410253,0.08481859751500927,0.07578439500843942,0.04929041584551058,Aesthetics,Aesthetics,-0.10708967633142111
S000373,ISS,14,-0.013537653730283386,0.03198017050986364,-0.02867758455383334,-0.022074574585786842,-0.0012143472482043424,-0.025146936506646195,0.02482966133731279,0.10108687184735529,0.046469884332650306,0.03793648868762363,0.022081989904351573,0.0412594059948041,Aesthetics,Vibrancy,-0.02867758455383334
S001252,ISS,2,-0.062104368886468725,-0.004642370128984574,-0.03751706603407392,0.05394279869929698,-0.06096981460978885,-0.0680648179288697,0.062104368886468725,0.004642370128984574,0.03751706603407392,0.05394279869929698,0.06096981460978885,0.0680648179288697,Boring,Boring,-0.0680648179288697
S001860,ISS,2,0.015371728049186023,0.03323270518453326,0.03620070600047254,0.06572773392047519,0.033796027360410236,-0.008680174324601147,0.015371728049186023,0.03323270518453326,0.03620070600047254,0.06572773392047519,0.033796027360410236,0.008680174324601147,Wealth,Boring,-0.008680174324601147
S001294,ISS,4,0.08175087960802258,0.06940425933526224,0.07303204062832493,0.05959504605439951,0.051650525305885,0.1259874460263764,0.08175087960802258,0.06940425933526224,0.07303204062832493,0.05959504605439951,0.051650525305885,0.1259874460263764,Boring,,0.051650525305885
S000179,ISS,6,-0.0115400918275233,-0.010871664341029597,0.0028427345105300245,-0.037142952531407175,0.008479075790624905,-0.03280629428197082,0.025541527802800928,0.018346462097387484,0.03001433864107382,0.04177287933575593,0.030462412202624387,0.03408219609874366,Wealth,Wealth,-0.037142952531407175
S000099,ISS,6,-0.0008853456287035063,0.07574805558143893,0.017392191590141493,0.0029757476643254774,0.06965925738797331,0.004880512716993549,0.10097503785699706,0.07574805558143893,0.10207176142000089,0.09204201023737457,0.07642724507295466,0.07493295667779289,Vibrancy,Safety,-0.0008853456287035063
S000368,ISS,6,-0.10417596548384363,-0.07228795395595317,-0.07516013636678441,-0.10875062469677461,-0.03270950944307683,-0.07909480953248363,0.10417596548384363,0.07228795395595317,0.07516013636678441,0.10875062469677461,0.050713964175641855,0.07909480953248363,Wealth,Wealth,-0.10875062469677461
S001598,ISS,4,-0.03186358555199137,-0.09340999005343448,-0.06236549966495701,-0.057244262287856944,-0.0373032157244469,-0.01884561278272924,0.04398156018638488,0.09340999005343448,0.06236549966495701,0.057244262287856944,0.0373032157244469,0.01884561278272924,Aesthetics,Aesthetics,-0.09340999005343448
S001238,ISS,6,-0.023246527250280296,-0.05364638496649851,-0.018512454077847667,-0.0556440371258659,-0.022483790275032653,-0.06373515038940243,0.03604031848074032,0.055606095741845836,0.02104298449077018,0.0556440371258659,0.028810592653720903,0.06373515038940243,Boring,Boring,-0.06373515038940243
S000341,ISS,8,-0.0032011611001004497,0.06943986033484,-0.020418792722220705,0.0063887788514484095,-0.0022810436469392938,-0.01073152645728754,0.06199386660753818,0.0789171936113131,0.06140696202532518,0.08278471312001631,0.07527335185776979,0.0827036302413725,Wealth,Vibrancy,-0.020418792722220705
S001423,ISS,2,0.043952258267552766,0.09189987568805905,0.0675994748305987,0.039574531210920076,0.011377373326060909,-0.00453091147133963,0.043952258267552766,0.09189987568805905,0.0675994748305987,0.039574531210920076,0.011377373326060909,0.00453091147133963,Aesthetics,Boring,-0.00453091147133963
S001013,ISS,8,0.044136581171911854,0.05025167536339333,0.05002034087007177,0.057562884906440195,0.05319506307357648,0.03665271651936816,0.06280177925405576,0.06137022209981556,0.060506860842397966,0.07363783650915341,0.07443531636234063,0.05270974882112554,Depression,,0.03665271651936816
S000985,ISS,16,-0.024932998962510063,-0.01495918135991504,-0.01627457853989902,-0.006902561721504358,-0.011797591660759298,0.004319733210114857,0.057666412679408224,0.06981457598619961,0.05283453145452689,0.06656254495172748,0.0462241679789881,0.05119210056205027,Aesthetics,Safety,-0.024932998962510063
S000904,ISS,2,0.04139379134324284,0.03162502944674273,0.05598405511041528,0.04359567192611281,0.029921041508687858,0.01349699399813177,0.04139379134324284,0.03162502944674273,0.05598405511041528,0.04359567192611281,0.029921041508687858,0.01349699399813177,Vibrancy,,0.01349699399813177
S001469,ISS,2,-0.007826468646029282,0.16010155393914746,0.08408939715281202,0.046661051963103904,0.05788198320464795,0.056117651578237185,0.007826468646029282,0.16010155393914746,0.08408939715281202,0.046661051963103904,0.05788198320464795,0.056117651578237185,Aesthetics,Safety,-0.007826468646029282
S001841,ISS,4,-0.0923742729434664,-0.051796689652489035,-0.0668566688328359,-0.08416060383356924,-0.029117398169017365,-0.03763199499575043,0.0923742729434664,0.051796689652489035,0.0668566688328359,0.08416060383356924,0.029117398169017365,0.03763199499575043,Safety,Safety,-0.0923742729434664
S001170,ISS,6,0.04626175644511727,-0.010082945577248878,0.030559140760378394,0.08281031450714448,0.03072689745103537,0.05928477527303259,0.04626175644511727,0.05045749773608028,0.04384109706253495,0.08281031450714448,0.03504834657129328,0.05928477527303259,Wealth,Aesthetics,-0.010082945577248878
S000142,ISS,20,0.08739964654663049,0.06453937517918379,0.07112007611099264,0.07472314816378321,0.07786236264082042,0.0654698354422836,0.10846891262479366,0.1133712610658593,0.11188374991130719,0.13279407786332803,0.1129128740468256,0.10945587208977012,Wealth,,0.06453937517918379
S000880,ISS,6,0.033698154892191766,-0.02191200697393739,-0.040639208874389286,0.006421235322807352,-0.026118380249863304,-0.025154615304880303,0.037969358891779964,0.02191200697393739,0.040639208874389286,0.032892242155897006,0.026118380249863304,0.025154615304880303,Vibrancy,Vibrancy,-0.040639208874389286
S000219,ISS,2,-0.07806595236203875,-0.02883640312333554,-0.1293113550526345,-0.08232553488872352,-0.13904281146895056,-0.06827192855405219,0.07806595236203875,0.02883640312333554,0.1293113550526345,0.08232553488872352,0.13904281146895056,0.06827192855405219,Depression,Depression,-0.13904281146895056
S001964,ISS,2,0.04085020463574265,0.008068178240401472,-0.010322308582385777,0.0034670036493443523,-0.007839975376833282,0.019622845846428656,0.04085020463574265,0.008068178240401472,0.010322308582385777,0.0034670036493443523,0.007839975376833282,0.019622845846428656,Safety,Vibrancy,-0.010322308582385777
S000996,ISS,2,0.09531042926406294,0.0016172290534626757,0.15886785985805246,0.05996299993559661,0.061691326197368924,0.031235257543308467,0.09531042926406294,0.0016172290534626757,0.15886785985805246,0.05996299993559661,0.061691326197368924,0.031235257543308467,Vibrancy,,0.0016172290534626757
S000108,ISS,10,-0.002400444869372677,-0.008826254534167178,-0.0264374569766056,-0.005040473347419058,-0.00117476439233984,-0.028913353390210606,0.08082833728682497,0.05078397862876575,0.0564449645170349,0.07472232822232322,0.058725469201847444,0.04812304494312023,Safety,Boring,-0.028913353390210606
S001981,ISS,4,-0.07489668048796483,-0.0716556782669308,-0.045365769669877876,-0.04052252479000622,-0.09394105806846,-0.07549461363258544,0.07489668048796483,0.0716556782669308,0.045365769669877876,0.04055191185944414,0.09394105806846,0.07549461363258544,Depression,Depression,-0.09394105806846
S000867,ISS,2,-0.058352802060530534,-0.045536013678595874,-0.022036644092798457,-0.017448376882377756,-0.01089846666636633,-0.04500079582568014,0.058352802060530534,0.045536013678595874,0.022036644092798457,0.017448376882377756,0.01089846666636633,0.04500079582568014,Safety,Safety,-0.058352802060530534
S000989,ISS,4,-0.009266029961287406,-0.0729932152335577,-0.03556394519047509,-0.05137550122376702,-0.021726865107804194,-0.01664635710077287,0.0813771770425578,0.09409535957552109,0.06184027838233517,0.08139260639948565,0.1059113554521566,0.09463131024603066,Depression,Aesthetics,-0.0729932152335577
S000899,ISS,2,-0.05574003262882915,0.0008133721895606967,-0.017879048112034474,-0.047666572889815365,-0.004008246253308378,-0.06934614294049399,0.05574003262882915,0.0008133721895606967,0.017879048112034474,0.047666572889815365,0.004008246253308378,0.06934614294049399,Boring,Boring,-0.06934614294049399
S001811,ISS,4,0.003054406854127948,0.023027232909809372,0.04779504916535287,0.01814331536367441,0.002327604168497824,0.1667836934865899,0.003054406854127948,0.03280406721157858,0.04779504916535287,0.05264057407698155,0.11140138704861718,0.1667836934865899,Boring,,0.002327604168497824
S001904,ISS,2,0.04610496821163998,0.05333971881555301,0.020238328553054314,0.013511829736800915,0.030000692021938537,-0.0032445522962514742,0.04610496821163998,0.05333971881555301,0.020238328553054314,0.013511829736800915,0.030000692021938537,0.0032445522962514742,Aesthetics,Boring,-0.0032445522962514742
S000484,ISS,16,0.022274123098351705,0.01838969449653708,0.031363681265405445,0.004085453404763671,0.033227555618639715,0.012531187871935764,0.06493639691573846,0.06770223720699085,0.07672367726604866,0.06619829556644943,0.07653010927781724,0.048640450919161866,Vibrancy,,0.004085453404763671
S000486,ISS,8,0.0075424431162641695,0.05835171393891459,-0.029461883436042367,-0.0009564360913331595,-0.0091217652791347,0.005093450838903795,0.02617908635247988,0.06188046517062338,0.029461883436042367,0.022571968320358175,0.02628976601783046,0.030335752693844403,Aesthetics,Vibrancy,-0.029461883436042367
S000418,ISS,4,-0.057534473856417696,0.08121023923936957,-0.04228019208288132,-0.05882271538629891,-0.05793668775951322,-0.05307043078690085,0.057534473856417696,0.08121023923936957,0.04228019208288132,0.05882271538629891,0.05793668775951322,0.05307043078690085,Aesthetics,Wealth,-0.05882271538629891
S001748,ISS,2,-0.025620865561014526,0.22496790575885944,-0.006423137903588564,-0.09817624327649198,-0.0166349853328127,0.1045715864160586,0.025620865561014526,0.22496790575885944,0.006423137903588564,0.09817624327649198,0.0166349853328127,0.1045715864160586,Aesthetics,Wealth,-0.09817624327649198
S000435,ISS,14,0.06072019855560906,0.06085926558278084,0.06752915194631501,0.06012481668454574,0.06001363325232023,0.09474470085060152,0.10015521009840644,0.08894333451436906,0.09339825258056893,0.07187688548428409,0.0875812343170714,0.10054765935093798,Boring,,0.06001363325232023
S001659,ISS,4,0.030601064142307705,0.018073025402609605,-0.0027645340337225117,-0.004958540986780658,0.012844600263741648,0.023389619338828604,0.030601064142307705,0.018073025402609605,0.02077453630974118,0.004958540986780658,0.02662589026304133,0.023389619338828604,Safety,Wealth,-0.004958540986780658
S001534,ISS,2,0.1037902138717177,0.20407415435177145,0.10477753328127616,0.07239997083359606,0.20130360439811873,0.06699795844870493,0.1037902138717177,0.20407415435177145,0.10477753328127616,0.07239997083359606,0.20130360439811873,0.06699795844870493,Aesthetics,,0.06699795844870493
S001460,ISS,2,-0.027921199257532635,-0.16015176884407803,-0.03489609523316714,-0.043088554896395584,-0.10217756749913098,-0.06162640553953703,0.027921199257532635,0.16015176884407803,0.03489609523316714,0.043088554896395584,0.10217756749913098,0.06162640553953703,Aesthetics,Aesthetics,-0.16015176884407803
S001463,ISS,4,0.029071243978291205,-0.005514352956984237,0.04087554359882831,0.08049790903183697,-0.009786418994940253,-0.05505665830301558,0.029071243978291205,0.005514352956984237,0.04087554359882831,0.08049790903183697,0.009786418994940253,0.05505665830301558,Wealth,Boring,-0.05505665830301558
S001493,ISS,2,-0.03573497599650941,-0.0731612771716236,-0.033656463830667824,-0.05890607531033821,-0.04143236326143855,-0.0550890864929143,0.03573497599650941,0.0731612771716236,0.033656463830667824,0.05890607531033821,0.04143236326143855,0.0550890864929143,Aesthetics,Aesthetics,-0.0731612771716236
S000439,ISS,6,-0.0015805160245099443,-0.016045848744912564,0.011291102463168279,0.02367516322385406,-0.010220519070322223,-0.021394109055254868,0.0309236609349893,0.044642891300089825,0.016591954861977853,0.03796476742431768,0.027933235271725424,0.03307097496263325,Aesthetics,Boring,-0.021394109055254868
S001931,ISS,4,0.07749267841699753,0.02609918181348453,0.03420119454880689,0.059751313292873164,0.06991536233818475,0.04320452157378017,0.15311832520424312,0.10221291993938653,0.09673645615788921,0.09109662789368525,0.07882554484451103,0.0703796200079039,Safety,,0.02609918181348453
S001893,ISS,2,-0.004947943600200084,-0.02529206560177671,-0.0346574019479466,-0.02587075389985026,-0.03404399276967498,-0.06500910156006062,0.004947943600200084,0.02529206560177671,0.0346574019479466,0.02587075389985026,0.03404399276967498,0.06500910156006062,Boring,Boring,-0.06500910156006062
S000634,ISS,10,0.015106424355145143,0.011075555902313437,0.03823533259049673,0.013345495862044116,0.030793196679699254,0.04428574322923501,0.06192276300554892,0.04731064523266484,0.05114041787426802,0.05060454859094361,0.04236858990977875,0.046859450831361706,Safety,,0.011075555902313437
