segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S001209,ISS,2,3.4,3.009851575,4.905983925,3.463515162,5.243549705,5.933638453,5.185757756,Aesthetics,Aesthetics,-0.0883389887340987,1,3.5,"MultiLineString ((809995.32027904922142625 3391394.86314464826136827, 809918.70054091326892376 3391340.84623616188764572, 809956.66403717151843011 3391234.89382137265056372, 810089.51271671149879694 3390827.84256644919514656))",809998.175087067,3391126.585756544
S001089,ISS,4,3.55,3.030951858,4.749783158,3.387094259,5.127332568,5.961426616,5.224943757,Depression,Depression,-0.07479932651608881,0,3.5,"MultiLineString ((818134.05702301021665335 3394833.43598096584901214, 818233.66864458576310426 3395004.71068644942715764, 818236.22136264014989138 3395008.61596339242532849, 818242.99669891479425132 3395019.02886264678090811, 818248.25921722128987312 3395032.2387949600815773, 818247.85011231736280024 3395051.26422179536893964, 818246.34380059852264822 3395079.48181337397545576, 818245.65828596637584269 3395174.70478540798649192, 818246.03073659015353769 3395198.78198050148785114, 818248.72448387532494962 3395214.79106597509235144, 818252.89000041631516069 3395230.68814774416387081, 818261.23338901437819004 3395252.00390140758827329, 818268.14289001270662993 3395266.96099104173481464, 818277.44979867397341877 3395284.25355199491605163, 818283.17542688664980233 3395292.1822255402803421, 818295.72763740993104875 3395306.18515975354239345))",818226.5537831676,3395066.722806516
S000063,ISS,2,4.6,2.960675478,4.76911521,3.510233998,4.954267144,5.554879785,5.228848815,Wealth,,0.04499776437501968,0,3.5,"MultiLineString ((821206.3556008959421888 3382161.13380787195637822, 821216.95801184268202633 3382150.0373179018497467, 821221.28217786434106529 3382143.25009189872071147, 821224.98912278329953551 3382130.07260246621444821, 821213.57622928230557591 3382094.0558388214558363, 821176.81689107394777238 3381977.99373270897194743, 821173.63825103477574885 3381964.3342563952319324, 821159.22075126320123672 3381915.25150370178744197))",821195.1428897063,3382040.3915089774
S001914,ISS,2,4.7,3.07576561,4.845972657,3.475609839,5.18576932,5.800081372,5.451018333,Boring,,0.08026136164262007,0,3.5,"MultiLineString ((826067.89876879542134702 3379899.04837646335363388, 826115.78410228167194873 3379844.29691903386265039))",826091.8414355386,3379871.6726477486
S002010,ISS,2,3.5,3.08051914,4.829318166,3.50990355,5.192665696,5.854252696,5.298363686,Aesthetics,Aesthetics,-0.0670402972569744,1,3.5,"MultiLineString ((820108.4948312696069479 3376705.12778885290026665, 820103.71881583635695279 3376701.14582673460245132, 820100.99312044179532677 3376692.85094357002526522, 820103.00747047655750066 3376681.62129765655845404, 820107.69291402981616557 3376676.63133774697780609))",820103.5534735023,3376691.109222994
S001337,ISS,4,3.3,3.107573688,4.871907949500001,3.4794199165,5.131697535500001,5.7663341164999995,5.313079834,Aesthetics,Aesthetics,-0.07945966609761433,1,3.5,"MultiLineString ((821043.96903310553170741 3386649.54506606189534068, 820991.92377900145947933 3386585.0002632811665535, 820831.54562342539429665 3386361.71377297583967447, 820705.74088224093429744 3386191.18691889429464936, 820655.20217437879182398 3386122.67051390092819929, 820612.38968164217658341 3386062.4430469530634582, 820583.97204367001540959 3386009.80323864612728357))",820809.6533626961,3386332.56349911
S000182,ISS,4,3.2,3.1922367510000003,4.862172842,3.40787217,5.1794840695,5.932109833,5.3590627315,Safety,Safety,-0.10318045281037422,1,3.5,"MultiLineString ((825889.38531790941487998 3393042.37889655027538538, 825456.08659094222821295 3393028.50947323255240917, 825026.46478089480660856 3393015.0126964719966054, 824596.5365533591248095 3393001.53494060412049294, 824463.65636852732859552 3392997.37516700709238648, 824187.64333664672449231 3392988.72974412841722369, 824175.51010443642735481 3392988.35342226270586252))",825032.4514121728,3393015.2492152
S000473,ISS,2,3.5,3.029947996,4.987987518,3.267608464,5.211872458,5.755167365,5.128127933,Aesthetics,Aesthetics,-0.11272742881663539,1,3.5,"MultiLineString ((814494.00407656677998602 3387759.82396154012531042, 814406.53008482302539051 3387995.51444108365103602))",814450.2670806949,3387877.6692013117
S000859,ISS,2,3.4,3.020893633,4.939962626,3.501797795,5.14298141,5.974052906,5.283379078,Depression,Depression,-0.07407447145768033,1,3.5,"MultiLineString ((808690.46620376349892467 3388724.46406995132565498, 808687.34233039175160229 3388727.92642627423629165, 808672.77810911973938346 3388744.28080607205629349, 808636.81299640005454421 3388786.05069185607135296, 808569.87205588538199663 3388866.39264693623408675, 808523.30099939822684973 3388925.15222916752099991, 808510.88995498232543468 3388947.48435566807165742, 808485.63118461798876524 3388993.65658950945362449, 808468.24411179800517857 3389036.5466868719086051, 808443.6845948618138209 3389109.31092174863442779, 808432.16198366158641875 3389152.29103611782193184, 808415.98037765780463815 3389231.26641053659841418, 808406.31184824393130839 3389279.92696617310866714, 808393.10811851033940911 3389346.44516019243746996, 808372.95794747478794307 3389448.37154312897473574, 808356.3883395082084462 3389532.2084191320464015, 808343.55019029474351555 3389603.07702242815867066, 808340.33030089177191257 3389623.34113549115136266, 808335.36530174931976944 3389654.59932046150788665, 808332.64861477701924741 3389670.36041426472365856, 808331.42861652502324432 3389677.09615019150078297, 808327.3750067597720772 3389699.98921215627342463, 808319.24028946761973202 3389737.33894279459491372, 808304.77517406898550689 3389805.68591964524239302, 808269.85083960345946252 3389976.0724934870377183))",808422.7068770208,3389324.3147665584
S000306,ISS,2,3.3,2.992282987,4.815591812,3.318031251,5.099824905,5.946298957,5.066604137,Boring,Boring,-0.10538891831958597,1,3.5,"MultiLineString ((821451.62869120540563017 3382866.70558773679658771, 821441.85920313594397157 3382853.68242111383005977, 821434.63281517487484962 3382828.49085807334631681))",821441.5022012814,3382848.4080922566
S000514,ISS,4,3.9,3.04758364,4.791056215499999,3.384527117,5.138392984499999,5.911979079,5.184566617,Aesthetics,Depression,-0.0018131034081901602,0,3.5,"MultiLineString ((816038.19168535713106394 3389286.33951477380469441, 816043.86861944617703557 3389282.67633782746270299, 816107.78782402351498604 3389236.69676480954512954, 816257.36436687724199146 3389145.54248880501836538, 816269.11746652144938707 3389131.49021008564159274, 816355.70954384352080524 3389097.02180464146658778, 816364.92095370660535991 3389093.67329659126698971))",816198.1767833421,3389183.1709902203
S000167,ISS,2,3.5,3.017078996,4.809970021,3.230793834,5.144902587,5.626255989,5.257648826,Depression,Depression,-0.0911248570939594,1,3.5,"MultiLineString ((822559.64717639505397528 3382229.18963783467188478, 822512.96954553376417607 3382209.31403038697317243, 822431.43291417602449656 3382177.65336969494819641, 822410.50332564918790013 3382170.86821942217648029, 822232.10240501491352916 3382151.9952441812492907))",822398.7455100941,3382179.156063802
S001424,ISS,2,3.8,3.003195703,4.808936477,3.570212841,5.162104368,5.841014028,5.24890244,Aesthetics,Boring,-0.023135165499612434,0,3.5,"MultiLineString ((805386.11455948767252266 3382873.77137407287955284, 805427.25626669533085078 3382913.39171298965811729, 805467.27544766978826374 3382946.83170924056321383, 805506.39586349134333432 3382970.93452672241255641, 805525.28098340705037117 3382982.56735050352290273, 805680.43132330826483667 3383081.82854202017188072, 805729.51891443482600152 3383122.03015452297404408, 805784.57652102783322334 3383180.40356586826965213, 805857.90344934968743473 3383293.50170387141406536, 805900.78047402272932231 3383362.65226783556863666, 806072.02916741766966879 3383614.29890489019453526, 806216.92231649323366582 3383827.21022744569927454, 806294.5931616323068738 3383945.33031944930553436, 806300.37261507555376738 3383949.17898879339918494, 806410.83479635673575103 3384112.41516640456393361, 806446.39875779417343438 3384171.59417239483445883, 806449.44021883583627641 3384177.14110016729682684))",805959.803393826,3383485.0890072454
S001613,ISS,2,3.4,2.945247889,4.759464145,3.327413619,5.041143537,5.660449386,5.191242814,Wealth,Wealth,-0.1343420991599805,1,3.5,"MultiLineString ((819430.07372399605810642 3382821.34645037213340402, 819452.86630044516641647 3382811.90756354108452797, 819491.56302615301683545 3382796.56711049843579531, 819561.97985589108429849 3382769.82064187061041594, 819567.41246873745694757 3382767.75007135700434446, 819603.93880307639483362 3382754.33282170305028558, 819618.23320811812300235 3382741.13515617698431015, 819629.55929078778717667 3382737.00759673351421952, 819735.49696920439600945 3382698.39166630897670984))",819582.7610393161,3382759.4451068137
S001890,ISS,2,4.7,3.002460301,4.832361102,3.292294979,5.04758215,5.784003139,5.064626098,Safety,,0.1013036803295651,0,3.5,"MultiLineString ((816521.45755577180534601 3391048.34789358964189887, 816476.63448283879552037 3390946.82880599098280072, 816415.81592826265841722 3390960.372468626126647, 816332.28647834528237581 3390764.70830576494336128))",816421.6335431722,3390916.0611453187
S000550,ISS,2,3.5,3.076615691,4.868552804,3.59651053,5.14006114,5.926650643,5.369768858,Vibrancy,Vibrancy,-0.04835643150007558,1,3.5,"MultiLineString ((816451.7433855792041868 3391133.34922060323879123, 816564.58608063065912575 3391100.32107690628618002, 816579.5270494525320828 3391095.36530457576736808, 816587.82283587497659028 3391091.75716292252764106, 816601.219455472426489 3391082.50457972893491387, 816611.17174121737480164 3391074.80466186162084341, 816617.97486427321564406 3391070.04269956750795245, 816631.272747159935534 3391063.1738316435366869, 816642.83336179610341787 3391058.57383150700479746, 816701.61499874363653362 3391045.4044635440222919, 816778.57741277571767569 3391024.86643356550484896, 816783.12102675973437726 3391023.15737066464498639, 816884.37212645169347525 3390988.02662373706698418, 816941.86094445455819368 3390964.65257080225273967))",816696.7994096661,3391050.0377583955
S001040,ISS,2,4.6,3.132932544,4.923362017,3.461421847,5.100318789,5.911850333,5.098970056,Depression,,0.11441965674439819,0,3.5,"MultiLineString ((820851.17722873343154788 3380294.51301832403987646, 820896.14422514487523586 3380290.44073342625051737, 820941.54783210414461792 3380290.12253459962084889, 820944.93032849393785 3380290.46706785727292299, 820990.707344482652843 3380295.05554669676348567, 821122.801091727335006 3380319.80053055565804243))",820987.4783400593,3380299.458016574
S001842,ISS,2,3.9,3.136452138,4.925831199,3.526057899,5.320326805,6.092824817,5.324792266,Wealth,Aesthetics,-0.02158687284751535,0,3.5,"MultiLineString ((805716.83504273148719221 3382651.0760616147890687, 805799.27641106280498207 3382779.04841078026220202, 805912.6575944300275296 3382952.24877809965983033, 805916.25369256036356091 3382970.80815165396779776, 805911.69119223405141383 3382995.55182167701423168, 805892.18508519208990037 3383020.12772548198699951, 805729.51891443482600152 3383122.03015452297404408, 805720.64867920882534236 3383126.55177612183615565, 805404.59384114108979702 3383339.98179877176880836))",805725.574915131,3383031.1894893325
S001987,ISS,2,3.6,3.009306014,4.861738443,3.378721356,5.179133177,5.852348685,5.296746373,Wealth,Wealth,-0.0399211869392033,0,3.5,"MultiLineString ((822575.87426302779931575 3388553.02319301059469581, 822568.36821229127235711 3388548.05861519882455468, 822562.61176099476870149 3388544.32310430193319917, 822544.86163059156388044 3388532.81339739030227065))",822560.3851112812,3388542.8920827783
S000689,ISS,2,4.2,3.139884055,4.906497598,3.277130425,5.128263474,5.856265068,5.156042814,Safety,,0.04935805449748209,0,3.5,"MultiLineString ((816987.17439794552046806 3386822.93610169691964984, 816978.38772807805798948 3386799.97796008689329028, 816908.30964397510979325 3386637.06561971036717296, 816879.35767126642167568 3386581.51338895969092846, 816852.09502473403699696 3386524.35682524414733052, 816802.2114285109564662 3386433.16906606592237949, 816777.30678968806751072 3386386.29432298196479678, 816756.099553985404782 3386350.89488516002893448, 816753.24289523251354694 3386346.11558747291564941, 816698.5892223718110472 3386241.96775644039735198, 816649.72961008688434958 3386150.81107672117650509, 816607.34306962485425174 3386067.52584810554981232, 816563.10974246251862496 3385994.45451753633096814, 816555.82427138485945761 3385981.4978845389559865, 816518.53792151575908065 3385915.2129042143933475, 816430.09922016086056828 3385803.40537680545821786, 816343.25425331271253526 3385689.59195908298715949, 816309.57484340632800013 3385647.65656097792088985, 816254.26320090144872665 3385578.80234537180513144, 816174.11261794716119766 3385482.61410865420475602, 816104.81553409842308611 3385403.16150109190493822, 816056.32876256771851331 3385334.06437241612002254, 816021.68204935966059566 3385269.30211659427732229, 816019.06154938205145299 3385265.29596794303506613, 816016.50340333022177219 3385261.12513474887236953, 815956.84564750920981169 3385194.2437795614823699, 815912.40320878371130675 3385145.76794518297538161, 815883.79252517188433558 3385101.86245804512873292, 815870.7150643530767411 3385081.27764701843261719, 815862.82641632133163512 3385068.858953598421067, 815823.31676672701723874 3385006.71924251038581133, 815801.5075753175187856 3384970.33909297967329621, 815774.55111002339981496 3384925.35015537776052952, 815755.66319976840168238 3384892.5409743539057672, 815710.30863066751044244 3384813.73613355262205005, 815689.19824385608080775 3384777.74299609661102295, 815652.03606917592696846 3384726.91725932015106082, 815624.2651563782710582 3384689.69734744634479284, 815613.77305611409246922 3384677.25833313027396798, 815599.85442365915514529 3384660.7676092991605401, 815595.87118109664879739 3384656.04466508748009801))",816328.0579626975,3385717.1877879943
S001255,ISS,4,3.9000000000000004,3.0862511995,4.800399363,3.3848424555,5.140468954999999,5.85651201,5.2066812515,Depression,,0.0010083546244520764,0,3.5,"MultiLineString ((818092.60175792127847672 3395141.29543618625029922, 818116.44455378432758152 3395126.94789040554314852, 818136.42078238050453365 3395121.64409302687272429, 818154.9454811867326498 3395121.93641967279836535, 818175.30319401551969349 3395121.26181423524394631, 818184.15470403805375099 3395117.93804081901907921, 818186.66253022151067853 3395111.35182488895952702, 818187.77216269297059625 3395100.11750214360654354, 818182.50791774224489927 3395086.64110462134703994, 818166.00989410048350692 3395061.29908058000728488, 818162.33740019809920341 3395055.66240312810987234, 818146.80350753269158304 3395031.79197057941928506, 818137.46897607087157667 3395007.94940693071112037, 818136.01249243062920868 3394987.41462117526680231, 818138.72457729885354638 3394973.91880311910063028, 818139.05036111478693783 3394954.4579698140732944, 818138.12662598257884383 3394941.87592787202447653, 818133.54817119694780558 3394931.49471424613147974, 818127.09660178609192371 3394923.11173591017723083, 818108.35061423154547811 3394921.52524666674435139, 818092.26673672383185476 3394925.66765912994742393, 818075.92633937741629779 3394930.0466964403167367, 818055.75855240970849991 3394941.49480760237202048, 818017.00916573742870241 3394972.10834009759128094, 817969.0286422953940928 3395001.68342833034694195, 817949.90305710514076054 3395011.65267750434577465))",818103.993661261,3395016.764262619
S000838,ISS,2,3.8,3.087701917,4.836138487,3.477761805,5.093394279,5.745603442,5.120315552,Vibrancy,Aesthetics,-0.04383067507513866,0,3.5,"MultiLineString ((816999.17372392455581576 3382814.9026927063241601, 816974.74348051240667701 3382675.17795289726927876, 816953.35817362670786679 3382535.78693242697045207, 816932.42242777009960264 3382398.40726166451349854, 816907.78406415903009474 3382261.76281540561467409, 816878.62949641770683229 3382099.84412140445783734, 816858.71669686399400234 3382052.06247335998341441, 816824.30376588215585798 3381982.9541750093922019, 816818.67458253388758749 3381957.96924803545698524, 816809.3217572815483436 3381916.42460563546046615, 816808.76883017201907933 3381913.97742856247350574, 816804.22237997653428465 3381903.85407135915011168))",816917.0143764274,3382354.907503115
S001058,ISS,6,3.5333333333333337,3.1063215336666663,4.874496380666667,3.3481496770000003,5.146052916666666,5.763458172333333,5.1614713666666665,Boring,Boring,-0.05324159226809642,0,3.5,"MultiLineString ((815659.30098748416639864 3391843.433617252856493, 815550.9605550488922745 3391738.5483605177141726, 815519.24372697318904102 3391713.19891258934512734, 815499.11237069056369364 3391697.10237066494300961, 815393.4351786389015615 3391612.64361520437523723, 815378.58491699094884098 3391600.77576344506815076, 815205.92219163023401052 3391472.99925234308466315, 815085.52317812922410667 3391372.43995644338428974, 815075.77637797594070435 3391362.33133674738928676, 815002.00448043085634708 3391285.80328550562262535, 814978.71315300255082548 3391248.68067756714299321, 814908.97095369640737772 3391117.65847849473357201))",815261.3895559546,3391499.3641020865
S000531,ISS,2,3.5,3.026686072,4.952977538,3.481916666,5.234880209,5.889310837,5.350154638,Aesthetics,Aesthetics,-0.05385992334015049,1,3.5,"MultiLineString ((815545.69478198932483792 3389184.10278406227007508, 815416.07378280989360064 3389162.55031335121020675))",815480.8842823997,3389173.3265487067
S000163,ISS,2,3.6,3.028698087,4.844889879,3.674152493,5.182196975,5.893447876,5.477665186,Boring,Vibrancy,-0.06338404691775272,0,3.5,"MultiLineString ((823983.90319439093582332 3380757.94207604508846998, 823801.33156579220667481 3380810.46676913136616349, 823580.08933182479813695 3380829.50031785573810339, 823362.8551496434956789 3380852.75426132837310433, 823133.14531099726445973 3380844.86799275362864137, 823028.66272740624845028 3380839.09394520847126842, 822893.84946635784581304 3380831.64950688695535064, 822790.36462474265135825 3380825.94090821919962764, 822781.34490603010635823 3380825.44970930833369493))",823385.8341189049,3380828.0585146956
S001551,ISS,6,3.466666666666667,3.096681535,4.873405576,3.337437332,5.163927078,6.045389771,5.047488451,Vibrancy,Vibrancy,-0.23761557521221313,1,3.5,"MultiLineString ((818821.2015562008600682 3388071.03195082023739815, 818624.22890505869872868 3387872.71834212495014071))",818722.7152306298,3387971.875146473
S001293,ISS,4,3.75,3.013630867,4.818449258999999,3.501774341,5.151540935,5.6515028475,5.3211803435,Aesthetics,Wealth,-0.034103338336196644,0,3.5,"MultiLineString ((816085.48543642880395055 3379706.83377769775688648, 816085.58760946430265903 3379694.7820497564971447, 816086.11278384644538164 3379680.42283696494996548, 816088.28307308070361614 3379650.21628817543387413, 816091.32705504458863288 3379588.45560787105932832, 816099.03428666619583964 3379427.59656621888279915, 816105.97273185034282506 3379245.66941842110827565, 816115.64884258387610316 3378863.37729265913367271))",816102.864874753,3379285.198450959
S000766,ISS,2,3.5,3.176401675,4.870726109,3.479379714,5.254338264,5.881471992,5.402013659,Safety,Safety,-0.10400398538974533,1,3.5,"MultiLineString ((815467.18589907605201006 3384336.74313465459272265, 815496.01434477767907083 3384327.93913095118477941, 815541.79449297557584941 3384316.6665316317230463, 815582.0723940369207412 3384308.59679511468857527, 815836.02557549579069018 3384254.71283211698755622, 815862.70592800865415484 3384247.76719252159819007, 815891.70273708424065262 3384238.81367161916568875, 815975.36361757759004831 3384212.47777056461200118, 816012.11376358894631267 3384208.44665226340293884))",815739.9491792284,3384273.0376840453
S000924,ISS,4,3.5,3.0498845279999998,4.8056555985,3.4655677675,5.095941186,5.803500116,5.1432812215000006,Boring,Boring,-0.051742575589731526,1,3.5,"MultiLineString ((815379.41422194824554026 3380914.95633364329114556, 815380.30641615146305412 3380812.84008012479171157, 815389.91706145508214831 3380795.02726779179647565, 815391.75980153121054173 3380790.49674545833840966, 815392.18734618206508458 3380784.07120939809828997, 815405.8194811805151403 3380781.92678615171462297, 815417.71724925027228892 3380777.95581764634698629, 815644.73160455515608191 3380711.99525677319616079, 815932.03792701452039182 3380684.09717975836247206, 815968.95875741564668715 3380680.54693694040179253, 816141.5046170437708497 3380662.38951949682086706, 816176.09090086980722845 3380659.80392851727083325))",815723.7745294622,3380726.997917386
S001561,ISS,4,3.75,3.086110234,4.807176411,3.4380726514999997,5.276601314500001,5.816695154,5.3273748755,Boring,Depression,-0.037062402047549,0,3.5,"MultiLineString ((819673.51344693533610553 3382008.38046334311366081, 819935.50235622352920473 3381928.43569379486143589, 819910.78372401476372033 3381839.85448119230568409))",819834.3273053902,3381947.2282478027
S001708,ISS,2,3.5,2.979521394,4.814119816,3.387871563,5.138195753,5.718054295,5.058040261,Boring,Boring,-0.056370339754227505,1,3.5,"MultiLineString ((814705.13334891549311578 3392638.927253108471632, 814633.51277780160307884 3392127.50479573337361217, 814634.07609331095591187 3392120.05087352963164449))",814668.8161178104,3392379.514191745
S000382,ISS,2,4.5,3.090968966,4.893679976,3.488806546,5.278710008,5.804605246,5.237753034,Wealth,,0.05915121598716273,0,3.5,"MultiLineString ((823920.17326992086600512 3379862.88013292150571942, 823901.37201359658502042 3379866.73553705122321844, 823874.89831267576664686 3379870.66101254429668188, 823832.17332048690877855 3379873.21203593909740448, 823778.87749877944588661 3379872.79382269782945514, 823723.8488771147094667 3379870.85867195948958397, 823644.66787740436848253 3379864.66005152324214578, 823468.12784014886710793 3379851.67689733346924186, 823369.6194392133038491 3379844.43641789350658655, 823298.64846209227107465 3379842.04916798789054155, 823257.30341675004456192 3379844.75469304015859962, 823212.37854794692248106 3379851.1389025510288775, 823161.78040554793551564 3379862.74881544290110469, 823109.27231333078816533 3379880.06336741568520665, 823062.0508651661220938 3379899.3120264820754528, 823019.74725731695070863 3379919.00748741021379828, 822648.52858833130449057 3380090.76231725187972188, 822594.54477124474942684 3380115.73898849403485656, 822581.4768636905355379 3380122.05428354861214757))",823235.5786705738,3379917.6782797556
S002113,ISS,2,3.4,2.894635797,4.740101457,3.254942596,5.255551219,5.674966931,5.263443947,Vibrancy,Vibrancy,-0.09855483537362643,1,3.5,"MultiLineString ((823198.07486918591894209 3388556.24045865843072534, 823200.225262455875054 3388467.48524219170212746, 823157.19064732966944575 3388466.4400828261859715, 823130.76922071329317987 3388465.79291967209428549, 823080.47399564762599766 3388450.31007818458601832, 823056.31597602204419672 3388448.80952446395531297, 823009.23937750328332186 3388485.56511773122474551))",823130.0839421261,3388477.4343126942
S000705,ISS,4,3.5,3.0113419589999997,4.8386375305,3.4698961375,5.111921668,5.7568170425,5.177884698,Wealth,Wealth,-0.05813340629718406,1,3.5,"MultiLineString ((813134.62961587193422019 3391989.44649161491543055, 813141.48497546277940273 3391996.01715609757229686, 813526.29808523552492261 3392144.82789657823741436, 813536.13312259293161333 3392148.62180266622453928))",813334.4011701216,3392070.5764775095
S001015,ISS,2,3.9,3.047362626,4.796628237,3.208822489,5.100093603,5.844483256,5.177502871,Vibrancy,,0.005715083431476902,0,3.5,"MultiLineString ((826471.86110932403244078 3379834.55283406749367714, 826500.64593453519046307 3379828.005716263782233, 826753.17593517468776554 3379810.76162029057741165, 827011.04526328877545893 3379797.88100133603438735, 827033.21030058758333325 3379796.97455413406714797))",826752.1396378729,3379812.234867567
S001189,ISS,2,3.4,3.002936244,4.900611281,3.528904557,5.169767499,5.83336401,5.341200113,Aesthetics,Aesthetics,-0.09063109888957877,1,3.5,"MultiLineString ((819857.1620589557569474 3384198.21639976883307099, 819880.83285781065933406 3384193.11165140150114894, 819887.54072088142856956 3384191.75621897960081697, 819897.67787186324130744 3384190.42456938233226538, 819906.57033432286698371 3384190.24384959042072296, 819919.04953174688853323 3384190.93534968374297023, 819921.48286914709024131 3384191.17392676742747426, 819930.60328750056214631 3384192.05458326451480389, 820270.30571596324443817 3384225.3759650681167841))",820063.5027832,3384205.833866615
S001290,ISS,2,3.3,3.099403918,4.872663021,3.608082235,5.2463094,5.938779831,5.31642282,Depression,Depression,-0.07946509191714361,1,3.5,"MultiLineString ((820108.43502236949279904 3384061.95034804660826921, 820190.35860898136161268 3384025.40374531829729676, 820249.05718832951970398 3384006.47415381763130426))",820178.0428018306,3384032.376052412
S001007,ISS,2,3.0,3.153166652,4.86911571,3.526030302,5.158840775,5.826610804,5.203615546,Wealth,Wealth,-0.1536998095096607,1,3.5,"MultiLineString ((819970.78117626905441284 3387233.05388579936698079, 819968.88812595885246992 3387237.29367126245051622, 819939.47657715436071157 3387301.47152268281206489, 819924.27841906656976789 3387334.62264181952923536, 819857.33378824358806014 3387480.69861691258847713, 819842.46417105849832296 3387513.1490474995225668, 819778.39743292867206037 3387652.92784320190548897, 819774.51155280834063888 3387657.33060940261930227, 819718.98132640356197953 3387765.13730307295918465, 819667.55637960287276655 3387881.9130909526720643, 819660.49372430751100183 3387897.91081342007964849, 819639.97375483333598822 3387944.43611384509131312, 819619.36196498351637274 3387991.14749571494758129, 819585.73697419150266796 3388067.3451616452075541, 819553.25776778534054756 3388137.62693347549065948, 819533.06099890521727502 3388168.07714635180309415, 819524.61653885943815112 3388180.80357889365404844, 819398.77446435973979533 3388302.09210012247785926, 819360.95604659430682659 3388342.24451975012198091, 819341.86711478163488209 3388363.20338759059086442))",819687.2943637632,3387819.55779878
S001415,ISS,2,4.5,3.06683284,4.870965838,3.35573715,5.19869709,5.932504535,5.229231715,Depression,,0.06987796736578315,0,3.5,"MultiLineString ((815398.56031377788167447 3392081.95551061583682895, 815423.33018333686050028 3392120.26614904124289751, 815443.0050060540670529 3392141.43314856290817261, 815463.52515506243798882 3392160.28281210735440254, 815479.38723951275460422 3392178.21914811106398702, 815490.38233945448882878 3392185.65642878971993923, 815497.6645479304715991 3392187.76782288774847984, 815506.7475362045224756 3392189.68779013911262155, 815514.10645610233768821 3392190.49171411385759711, 815520.62325780920218676 3392191.20429219119250774, 815525.18118210858665407 3392192.25910252891480923, 815528.82864284876268357 3392197.19457035651430488, 815531.15231652511283755 3392203.07915008906275034, 815529.13570066029205918 3392208.67008212395012379))",815461.9016849867,3392152.3073131065
S002110,ISS,6,3.966666666666667,3.117150108,4.783255497666667,3.471393644666667,5.113782326333333,5.802014549666667,5.270415305666666,Boring,,0.01649460123581969,0,3.5,"MultiLineString ((826160.14735973905771971 3380048.62072650855407119, 826188.09682275424711406 3380052.53836697014048696))",826174.1220912467,3380050.579546739
S001278,ISS,2,4.7,3.034433603,4.962668538,3.513975203,5.123557687,5.800366998,5.315938234,Wealth,,0.0831117346553,0,3.5,"MultiLineString ((808101.72195913945324719 3391316.15303983725607395, 808100.15156696294434369 3391299.2260316489264369, 808099.85136412084102631 3391282.86807893589138985, 808100.96604439802467823 3391261.67791512375697494, 808102.80601494119036943 3391242.31771142315119505, 808107.83984195254743099 3391218.69791878247633576, 808112.87524475145619363 3391195.35566910775378346, 808116.58246295619755983 3391174.48379534669220448, 808118.7627296952996403 3391157.99703275505453348, 808119.80725468671880662 3391134.56282732682302594, 808117.18992774514481425 3391072.66444344120100141, 808110.93682182021439075 3390988.50787449302151799, 808093.24295908224303275 3390735.33611263101920485, 808086.28975458000786602 3390713.59350725170224905))",808106.8040622906,3391014.7862634026
S001405,ISS,2,3.0,3.069923818,4.702477813,3.37451458,5.050549865,5.686698079,4.941561699,Boring,Boring,-0.20634388963569114,1,3.5,"MultiLineString ((808638.88098801602609456 3386473.94587675807997584, 808438.27594750188291073 3386040.71035640966147184, 808379.5345043228007853 3385813.39440968446433544, 808376.88630895467940718 3385800.52124305022880435, 808365.85544442001264542 3385757.97338717570528388, 808281.44998563616536558 3385442.69627314945682883, 808279.20922949246596545 3385433.70844243606552482, 808244.73867287207394838 3385308.12391833867877722, 808236.43376893782988191 3385279.39493362745270133, 808217.31354372308123857 3385206.57070494536310434, 808196.26530817535240203 3385133.30302953254431486, 808178.38676820998080075 3385053.63292069919407368, 808173.22252242744434625 3385038.70128624141216278))",808379.701449644,3385765.816037897
S000247,ISS,2,3.5,3.329982221,4.863638043,3.623329639,5.019020319,5.879264951,5.172667623,Safety,Safety,-0.0798993701431328,1,3.5,"MultiLineString ((813300.3123889216221869 3393298.27965004742145538, 813274.35526413016486913 3393287.78969961870461702, 813168.53346271812915802 3393243.71911292336881161, 813109.52025490696541965 3393218.94824456702917814, 813085.01419256022199988 3393209.71095957327634096))",813192.7429285102,3393253.788080172
S002001,ISS,2,3.5,3.026893914,4.868815064,3.299626887,5.038637042,5.796848416,5.13218236,Aesthetics,Aesthetics,-0.060858340572729756,1,3.5,"MultiLineString ((817127.61080367176327854 3377274.95436654845252633, 817056.4287681165151298 3377275.74507484352216125, 817056.3542088964022696 3377248.08141301060095429, 817063.93300512083806098 3377243.04176456248387694, 817070.76069315942004323 3377236.40397769724950194, 817077.82053872512187809 3377226.43181525589898229, 817083.49731506139505655 3377213.78854753030464053, 817086.70667902776040137 3377205.63508773734793067, 817088.23780286475084722 3377199.96328086825087667, 817090.17014884459786117 3377184.20222754031419754, 817089.07168091286439449 3377159.00602865498512983, 817088.74628001311793923 3377153.70173081802204251, 817086.80102247803006321 3377121.9650001423433423))",817082.5914750663,3377223.6177918185
